id,url,rating,accept time,ip,benchmark,cpu_cores,cpu_freq,gpu_freq
A00236363DL2ZN8A4FD78,www.youtube.com/embed/6ChfTRpOLmk?wmode=transparent,3,Mon Jul 28 12:27:18 GMT 2014,75.109.236.163,photoshop,1,2457,578.0
A00236363DL2ZN8A4FD78,www.youtube.com/embed/cvweDdUL5A0?wmode=transparent,2,Mon Jul 28 12:28:39 GMT 2014,75.109.236.163,epic_citadel,2,1958,578.0
A00236363DL2ZN8A4FD78,www.youtube.com/embed/OrDLNUwV1sc?wmode=transparent,2,Mon Jul 28 12:29:48 GMT 2014,75.109.236.163,epic_citadel,3,1036,578.0
A00236363DL2ZN8A4FD78,www.youtube.com/embed/meZzglmqr4Y?wmode=transparent,1,Mon Jul 28 12:31:01 GMT 2014,75.109.236.163,compubench_rs_facedetection,1,729,578.0
A00236363DL2ZN8A4FD78,www.youtube.com/embed/al4lc5fpWoA?wmode=transparent,4,Mon Jul 28 12:32:52 GMT 2014,75.109.236.163,gladiator,1,729,578.0
A00236363DL2ZN8A4FD78,www.youtube.com/embed/SPT96FBsZgs?wmode=transparent,2,Mon Jul 28 12:33:57 GMT 2014,75.109.236.163,epic_citadel,3,1958,578.0
A0073377ZHUE9505MVC4,www.youtube.com/embed/WmrUXY2AtJo?wmode=transparent,3,Sun Sep 07 22:49:49 GMT 2014,70.119.204.91,compubench_rs_ambiant,4,422,578.0
A01760461GD1NQFD60BEF,www.youtube.com/embed/S0dDSGIdbrU?wmode=transparent,4,Mon Jul 28 03:11:35 GMT 2014,104.13.248.239,photoshop,2,1958,578.0
A01760461GD1NQFD60BEF,www.youtube.com/embed/PsynvhrB1H4?wmode=transparent,1,Mon Jul 28 03:13:07 GMT 2014,104.13.248.239,facebook,3,422,578.0
A01760461GD1NQFD60BEF,www.youtube.com/embed/oDjS-CJgCBo?wmode=transparent,1,Mon Jul 28 03:13:10 GMT 2014,104.13.248.239,angry_birds,1,422,578.0
A01760461GD1NQFD60BEF,www.youtube.com/embed/8MKgUSZ63P4?wmode=transparent,1,Mon Jul 28 03:13:13 GMT 2014,104.13.248.239,compubench_rs_ambiant,3,729,578.0
A01760461GD1NQFD60BEF,www.youtube.com/embed/MGgDhwlfbb8?wmode=transparent,4,Mon Jul 28 03:13:17 GMT 2014,104.13.248.239,facebook,4,2457,200.0
A01760461GD1NQFD60BEF,www.youtube.com/embed/CFJloXQQE1w?wmode=transparent,4,Mon Jul 28 03:13:19 GMT 2014,104.13.248.239,compubench_rs_particles,4,2457,200.0
A05062513MWBSOJW7FC52,www.youtube.com/embed/KO4YpBJf4HA?wmode=transparent,5,Sun Jul 12 17:44:32 PDT 2015,108.33.200.25,compubench_rs_facedetection,8,2100,578.0
A05062513MWBSOJW7FC52,www.youtube.com/embed/Cse9QIx-Fr0?wmode=transparent,5,Sun Jul 12 17:45:42 PDT 2015,108.33.200.25,youtube,2,1036,578.0
A0533430WOF7V9XR82TB,www.youtube.com/embed/coBB4wLjRL8?wmode=transparent,5,Mon Jul 28 02:14:59 GMT 2014,71.50.190.164,epic_citadel,4,2457,462.4
A0533430WOF7V9XR82TB,www.youtube.com/embed/2tTWUrRjmoU?wmode=transparent,4,Mon Jul 28 02:16:37 GMT 2014,71.50.190.164,facebook,4,2457,578.0
A0548924W0OWP39CRDOV,www.youtube.com/embed/LwE2rKghG3Q?wmode=transparent,5,Mon Jul 28 13:07:53 GMT 2014,128.174.85.77,photoshop,3,1036,578.0
A0548924W0OWP39CRDOV,www.youtube.com/embed/IDfC95C3F7Q?wmode=transparent,3,Mon Jul 28 13:15:11 GMT 2014,128.174.85.77,epic_citadel,1,1497,578.0
A0548924W0OWP39CRDOV,www.youtube.com/embed/WzuUDq_nWvk?wmode=transparent,3,Mon Jul 28 13:18:06 GMT 2014,128.174.85.77,chrome_cnn,1,729,578.0
A0548924W0OWP39CRDOV,www.youtube.com/embed/S5ewJoNZP1U?wmode=transparent,1,Mon Jul 28 13:20:07 GMT 2014,128.174.85.77,compubench_rs_ambiant,2,1036,578.0
A0548924W0OWP39CRDOV,www.youtube.com/embed/WY3V88--3Vg?wmode=transparent,5,Mon Jul 28 13:22:24 GMT 2014,128.174.85.77,gladiator,4,729,578.0
A05810003U3SBVAIFPVD,www.youtube.com/embed/sUr38MRVyqo?wmode=transparent,3,Sun Jul 12 15:31:32 PDT 2015,165.166.225.88,youtube,2,1958,578.0
A05810003U3SBVAIFPVD,www.youtube.com/embed/ADEMk7oToxA?wmode=transparent,4,Sun Jul 12 15:34:20 PDT 2015,165.166.225.88,chrome_cnn,2,1958,578.0
A05810003U3SBVAIFPVD,www.youtube.com/embed/2tTWUrRjmoU?wmode=transparent,4,Sun Jul 12 15:36:48 PDT 2015,165.166.225.88,facebook,4,2457,578.0
A05810003U3SBVAIFPVD,www.youtube.com/embed/EC5uj2eFrPU?wmode=transparent,3,Sun Jul 12 15:40:08 PDT 2015,165.166.225.88,photoshop,3,2457,578.0
A05810003U3SBVAIFPVD,www.youtube.com/embed/gA957zAio-U?wmode=transparent,4,Sun Jul 12 15:40:36 PDT 2015,165.166.225.88,compubench_rs_histogram,3,1036,578.0
A05810003U3SBVAIFPVD,www.youtube.com/embed/gOIxh4YV1gs?wmode=transparent,4,Sun Jul 12 15:42:06 PDT 2015,165.166.225.88,compubench_rs_julia,3,1958,578.0
A07191241NJREITABA7A,www.youtube.com/embed/T25_PykihVE?wmode=transparent,4,Thu Jul 31 05:23:05 GMT 2014,137.99.94.40,photoshop,4,1958,578.0
A07191241NJREITABA7A,www.youtube.com/embed/5Bm7firiRMY?wmode=transparent,2,Thu Jul 31 05:24:53 GMT 2014,137.99.94.40,facebook,1,729,578.0
A07191241NJREITABA7A,www.youtube.com/embed/-EKRRUa8om0?wmode=transparent,5,Thu Jul 31 05:26:21 GMT 2014,137.99.94.40,gladiator,2,1958,578.0
A07191241NJREITABA7A,www.youtube.com/embed/Fa0C_ZA3u9k?wmode=transparent,5,Thu Jul 31 05:27:20 GMT 2014,137.99.94.40,facebook,2,1958,578.0
A07191241NJREITABA7A,www.youtube.com/embed/_0CBvd5INww?wmode=transparent,5,Thu Jul 31 05:28:40 GMT 2014,137.99.94.40,facebook,4,1497,578.0
A07191241NJREITABA7A,www.youtube.com/embed/qP7PSzVFmx8?wmode=transparent,3,Thu Jul 31 05:30:01 GMT 2014,137.99.94.40,compubench_rs_particles,4,1497,578.0
A07191241NJREITABA7A,www.youtube.com/embed/kllDuXoO7AE?wmode=transparent,5,Thu Jul 31 05:31:02 GMT 2014,137.99.94.40,angry_birds,4,2457,462.4
A07191241NJREITABA7A,www.youtube.com/embed/VFXmNb_Tkx4?wmode=transparent,4,Thu Jul 31 05:32:09 GMT 2014,137.99.94.40,youtube,4,2457,462.4
A07191241NJREITABA7A,www.youtube.com/embed/rEnZoyZSe_M?wmode=transparent,5,Thu Jul 31 05:33:21 GMT 2014,137.99.94.40,chrome_cnn,4,2457,462.4
A07191241NJREITABA7A,www.youtube.com/embed/9EBdTH97fbE?wmode=transparent,5,Thu Jul 31 05:34:26 GMT 2014,137.99.94.40,chrome_cnn,2,2457,578.0
A07191241NJREITABA7A,www.youtube.com/embed/pghFDuXN89M?wmode=transparent,2,Thu Jul 31 05:35:27 GMT 2014,137.99.94.40,compubench_rs_julia,4,2457,200.0
A07191241NJREITABA7A,www.youtube.com/embed/J68dOwx-mI4?wmode=transparent,2,Thu Jul 31 05:36:09 GMT 2014,137.99.94.40,compubench_rs_histogram,4,2457,200.0
A07191241NJREITABA7A,www.youtube.com/embed/9DmvLD0P8nA?wmode=transparent,3,Thu Jul 31 05:36:55 GMT 2014,137.99.94.40,compubench_rs_gaussian,4,2457,200.0
A07191241NJREITABA7A,www.youtube.com/embed/m3ZGUooio_I?wmode=transparent,2,Thu Jul 31 05:37:47 GMT 2014,137.99.94.40,compubench_rs_gaussian,4,729,578.0
A07191241NJREITABA7A,www.youtube.com/embed/-DBtkTRVj9Q?wmode=transparent,4,Thu Jul 31 05:38:32 GMT 2014,137.99.94.40,compubench_rs_facedetection,4,2457,462.4
A0784745QMLL9WSFGA6H,www.youtube.com/embed/fwzSzpXcwbU?wmode=transparent,2,Sun Sep 07 04:47:28 GMT 2014,184.59.163.209,compubench_rs_ambiant,3,422,578.0
A0784745QMLL9WSFGA6H,www.youtube.com/embed/1RpEnPC19pY?wmode=transparent,4,Sun Sep 07 04:48:23 GMT 2014,184.59.163.209,epic_citadel,1,422,578.0
A100Z5VSEPVZK,www.youtube.com/embed/MpuTfxjOAkE?wmode=transparent,4,Mon Jul 28 06:58:33 GMT 2014,99.106.5.39,epic_citadel,4,2457,389.0
A100Z5VSEPVZK,www.youtube.com/embed/UFnT_vYdwJQ?wmode=transparent,5,Mon Jul 28 06:59:23 GMT 2014,99.106.5.39,facebook,4,2457,389.0
A100Z5VSEPVZK,www.youtube.com/embed/bUlrMw6aUDk?wmode=transparent,2,Mon Jul 28 07:06:05 GMT 2014,99.106.5.39,compubench_rs_facedetection,2,729,578.0
A100Z5VSEPVZK,www.youtube.com/embed/S0dDSGIdbrU?wmode=transparent,3,Mon Jul 28 07:09:26 GMT 2014,99.106.5.39,photoshop,2,1958,578.0
A100Z5VSEPVZK,www.youtube.com/embed/bv8AKpN4bFc?wmode=transparent,3,Mon Jul 28 07:09:32 GMT 2014,99.106.5.39,photoshop,2,422,578.0
A103XX92AATRSG,www.youtube.com/embed/LaF4dTtYnPc?wmode=transparent,4,Sun Jul 27 20:16:37 GMT 2014,69.115.246.42,angry_birds,1,1958,578.0
A106BTOUPN1KRV,www.youtube.com/embed/w4H0x6oEhZM?wmode=transparent,5,Mon Jul 28 10:00:21 GMT 2014,31.11.99.211,compubench_rs_particles,4,2457,389.0
A106BTOUPN1KRV,www.youtube.com/embed/WY3V88--3Vg?wmode=transparent,4,Mon Jul 28 10:01:46 GMT 2014,31.11.99.211,gladiator,4,729,578.0
A106BTOUPN1KRV,www.youtube.com/embed/dR97RpNb5-8?wmode=transparent,1,Mon Jul 28 10:05:35 GMT 2014,31.11.99.211,compubench_rs_ambiant,1,729,578.0
A106BTOUPN1KRV,www.youtube.com/embed/WzuUDq_nWvk?wmode=transparent,5,Mon Jul 28 10:06:45 GMT 2014,31.11.99.211,chrome_cnn,1,729,578.0
A106BTOUPN1KRV,www.youtube.com/embed/sM-t1JmRlR8?wmode=transparent,5,Mon Jul 28 10:08:31 GMT 2014,31.11.99.211,epic_citadel,3,2457,578.0
A106BTOUPN1KRV,www.youtube.com/embed/6ChfTRpOLmk?wmode=transparent,4,Mon Jul 28 10:09:51 GMT 2014,31.11.99.211,photoshop,1,2457,578.0
A106BTOUPN1KRV,www.youtube.com/embed/YE18cfmm1vs?wmode=transparent,4,Sun Jul 27 08:31:04 GMT 2014,31.11.99.211,youtube,2,729,578.0
A106BTOUPN1KRV,www.youtube.com/embed/D5iaO6n8GTI?wmode=transparent,5,Sun Jul 27 08:33:46 GMT 2014,31.11.99.211,chrome_cnn,4,1958,578.0
A106BTOUPN1KRV,www.youtube.com/embed/ebCNOKtR2IU?wmode=transparent,5,Sun Jul 27 08:39:04 GMT 2014,31.11.99.211,compubench_rs_julia,4,1958,578.0
A106BTOUPN1KRV,www.youtube.com/embed/EXWuE2oS9CY?wmode=transparent,3,Sun Jul 27 08:40:50 GMT 2014,31.11.99.211,compubench_rs_histogram,2,2457,578.0
A106BTOUPN1KRV,www.youtube.com/embed/W_QwPKw8Ag8?wmode=transparent,4,Sun Jul 27 08:42:25 GMT 2014,31.11.99.211,compubench_rs_gaussian,4,2457,389.0
A106BTOUPN1KRV,www.youtube.com/embed/assLsnJaRdU?wmode=transparent,4,Sun Jul 27 08:45:06 GMT 2014,31.11.99.211,compubench_rs_facedetection,1,1497,578.0
A106BTOUPN1KRV,www.youtube.com/embed/QNvpl2fmp68?wmode=transparent,2,Sun Jul 27 08:46:29 GMT 2014,31.11.99.211,compubench_rs_ambiant,4,2457,578.0
A106BTOUPN1KRV,www.youtube.com/embed/gXeJIGumhvQ?wmode=transparent,5,Sun Jul 27 08:58:19 GMT 2014,31.11.99.211,angry_birds,3,729,578.0
A106BTOUPN1KRV,www.youtube.com/embed/AHnyoNNFLgM?wmode=transparent,5,Sun Jul 27 09:00:09 GMT 2014,31.11.99.211,angry_birds,4,2457,578.0
A106BTOUPN1KRV,www.youtube.com/embed/5yMEeI6TJQc?wmode=transparent,5,Sun Jul 27 09:23:09 GMT 2014,31.11.99.211,compubench_rs_particles,4,2457,462.4
A106BTOUPN1KRV,www.youtube.com/embed/oE0LYaXi3K8?wmode=transparent,3,Thu Jul 31 10:32:44 GMT 2014,31.11.99.211,compubench_rs_gaussian,3,2457,578.0
A106BTOUPN1KRV,www.youtube.com/embed/XxPFt1oEDZs?wmode=transparent,5,Thu Jul 31 10:34:31 GMT 2014,31.11.99.211,compubench_rs_particles,2,729,578.0
A106II2T7YOAZU,www.youtube.com/embed/kN5u4H1jwXc?wmode=transparent,4,Fri Aug 01 22:52:33 GMT 2014,70.186.141.34,gladiator,3,2457,578.0
A106II2T7YOAZU,www.youtube.com/embed/tKYCRLvdwTQ?wmode=transparent,4,Fri Aug 01 22:54:30 GMT 2014,70.186.141.34,epic_citadel,4,2457,320.0
A106II2T7YOAZU,www.youtube.com/embed/AKqbcoVBL4U?wmode=transparent,3,Fri Aug 01 22:55:22 GMT 2014,70.186.141.34,compubench_rs_particles,1,1497,578.0
A106II2T7YOAZU,www.youtube.com/embed/M_XKKZWs564?wmode=transparent,5,Fri Aug 01 22:55:57 GMT 2014,70.186.141.34,angry_birds,3,1958,578.0
A106II2T7YOAZU,www.youtube.com/embed/I2873N_beUw?wmode=transparent,3,Fri Aug 01 22:56:29 GMT 2014,70.186.141.34,youtube,3,1958,578.0
A106II2T7YOAZU,www.youtube.com/embed/gW43c5iZrE4?wmode=transparent,3,Fri Aug 01 22:56:58 GMT 2014,70.186.141.34,youtube,3,1497,578.0
A106II2T7YOAZU,www.youtube.com/embed/e7I6ExGnSmY?wmode=transparent,4,Fri Aug 01 22:57:44 GMT 2014,70.186.141.34,chrome_cnn,2,422,578.0
A106II2T7YOAZU,www.youtube.com/embed/YotmX7SD3P8?wmode=transparent,3,Fri Aug 01 22:58:08 GMT 2014,70.186.141.34,compubench_rs_julia,4,1497,578.0
A106II2T7YOAZU,www.youtube.com/embed/rf8F_aaQncA?wmode=transparent,3,Fri Aug 01 22:58:33 GMT 2014,70.186.141.34,compubench_rs_histogram,4,2457,462.4
A106II2T7YOAZU,www.youtube.com/embed/Q-THm4JMSkA?wmode=transparent,3,Fri Aug 01 22:58:37 GMT 2014,70.186.141.34,compubench_rs_histogram,2,1036,578.0
A106II2T7YOAZU,www.youtube.com/embed/_0CBvd5INww?wmode=transparent,4,Mon Jul 28 05:25:02 GMT 2014,66.75.14.85,facebook,4,1497,578.0
A106II2T7YOAZU,www.youtube.com/embed/E-IrMuLT-k4?wmode=transparent,4,Mon Jul 28 05:25:50 GMT 2014,66.75.14.85,gladiator,1,1036,578.0
A106II2T7YOAZU,www.youtube.com/embed/2fvVD25XGu0?wmode=transparent,2,Mon Jul 28 05:25:57 GMT 2014,66.75.14.85,compubench_rs_ambiant,1,422,578.0
A106II2T7YOAZU,www.youtube.com/embed/ZsntAG2Jwbc?wmode=transparent,2,Mon Jul 28 05:27:48 GMT 2014,66.75.14.85,epic_citadel,1,1036,578.0
A106II2T7YOAZU,www.youtube.com/embed/svatQ1XVpAg?wmode=transparent,3,Mon Jul 28 05:27:52 GMT 2014,66.75.14.85,photoshop,1,422,578.0
A106II2T7YOAZU,www.youtube.com/embed/S0dDSGIdbrU?wmode=transparent,3,Mon Jul 28 05:27:55 GMT 2014,66.75.14.85,photoshop,2,1958,578.0
A108CUUOEG505F,www.youtube.com/embed/9EBdTH97fbE?wmode=transparent,4,Sun Jul 27 23:30:32 GMT 2014,50.157.46.44,chrome_cnn,2,2457,578.0
A108CUUOEG505F,www.youtube.com/embed/QY3g6ujYC9o?wmode=transparent,1,Sun Jul 27 23:32:09 GMT 2014,50.157.46.44,compubench_rs_julia,4,2457,578.0
A108CUUOEG505F,www.youtube.com/embed/j_syK_Uffuk?wmode=transparent,4,Sun Jul 27 23:32:53 GMT 2014,50.157.46.44,compubench_rs_histogram,1,2457,578.0
A108CUUOEG505F,www.youtube.com/embed/87ObXzn3kso?wmode=transparent,4,Sun Jul 27 23:33:53 GMT 2014,50.157.46.44,compubench_rs_histogram,3,422,578.0
A108CUUOEG505F,www.youtube.com/embed/BatvHlHVkCg?wmode=transparent,3,Sun Jul 27 23:34:40 GMT 2014,50.157.46.44,compubench_rs_gaussian,3,1497,578.0
A108CUUOEG505F,www.youtube.com/embed/DhhumrvNm7M?wmode=transparent,1,Sun Jul 27 23:35:36 GMT 2014,50.157.46.44,compubench_rs_ambiant,2,1497,578.0
A108CUUOEG505F,www.youtube.com/embed/EC5uj2eFrPU?wmode=transparent,5,Thu Jul 31 15:02:29 GMT 2014,50.157.46.44,photoshop,3,2457,578.0
A108CUUOEG505F,www.youtube.com/embed/6EFKHkksLPU?wmode=transparent,2,Thu Jul 31 15:04:33 GMT 2014,50.157.46.44,facebook,4,422,578.0
A108CUUOEG505F,www.youtube.com/embed/kN5u4H1jwXc?wmode=transparent,4,Thu Jul 31 15:05:59 GMT 2014,50.157.46.44,gladiator,3,2457,578.0
A108CUUOEG505F,www.youtube.com/embed/LODCIvhWVpI?wmode=transparent,4,Thu Jul 31 15:07:05 GMT 2014,50.157.46.44,gladiator,2,1036,578.0
A108CUUOEG505F,www.youtube.com/embed/P8iSVT6OLcM?wmode=transparent,4,Thu Jul 31 15:08:11 GMT 2014,50.157.46.44,epic_citadel,4,2457,578.0
A108CUUOEG505F,www.youtube.com/embed/1NO37JrehlQ?wmode=transparent,2,Thu Jul 31 15:09:33 GMT 2014,50.157.46.44,compubench_rs_particles,2,1036,578.0
A108CUUOEG505F,www.youtube.com/embed/gEgDY72h4UU?wmode=transparent,1,Thu Jul 31 15:10:20 GMT 2014,50.157.46.44,compubench_rs_particles,2,422,578.0
A108CUUOEG505F,www.youtube.com/embed/I2873N_beUw?wmode=transparent,5,Thu Jul 31 15:11:04 GMT 2014,50.157.46.44,youtube,3,1958,578.0
A108CUUOEG505F,www.youtube.com/embed/YE18cfmm1vs?wmode=transparent,4,Thu Jul 31 15:12:22 GMT 2014,50.157.46.44,youtube,2,729,578.0
A108CUUOEG505F,www.youtube.com/embed/JLaZbqeziVw?wmode=transparent,5,Thu Jul 31 15:13:35 GMT 2014,50.157.46.44,chrome_cnn,4,1497,578.0
A108CUUOEG505F,www.youtube.com/embed/n2qaoN40b-U?wmode=transparent,5,Thu Jul 31 15:14:37 GMT 2014,50.157.46.44,compubench_rs_julia,4,2457,462.4
A108CUUOEG505F,www.youtube.com/embed/zbOQ7XOOrXE?wmode=transparent,1,Thu Jul 31 15:15:25 GMT 2014,50.157.46.44,compubench_rs_julia,2,422,578.0
A108CUUOEG505F,www.youtube.com/embed/EVCvVQ3VMWg?wmode=transparent,4,Thu Jul 31 15:16:09 GMT 2014,50.157.46.44,compubench_rs_histogram,3,1497,578.0
A108CUUOEG505F,www.youtube.com/embed/-JzA-c4oshE?wmode=transparent,2,Thu Jul 31 15:16:58 GMT 2014,50.157.46.44,compubench_rs_gaussian,3,729,578.0
A108CUUOEG505F,www.youtube.com/embed/194-Qt8Vl64?wmode=transparent,4,Thu Jul 31 15:17:51 GMT 2014,50.157.46.44,compubench_rs_facedetection,3,1958,578.0
A108CUUOEG505F,www.youtube.com/embed/E19uk2WKnAo?wmode=transparent,3,Thu Jul 31 15:18:33 GMT 2014,50.157.46.44,compubench_rs_ambiant,4,2457,320.0
A10BEKOBE9NKOD,www.youtube.com/embed/BNxHADlZDJE?wmode=transparent,4,Sun Jul 12 19:50:55 PDT 2015,67.166.38.24,compubench_rs_julia,8,2100,578.0
A10BEKOBE9NKOD,www.youtube.com/embed/S0dDSGIdbrU?wmode=transparent,3,Sun Jul 12 19:51:36 PDT 2015,67.166.38.24,photoshop,2,1958,578.0
A10BEKOBE9NKOD,www.youtube.com/embed/HU6t0aQrFPk?wmode=transparent,4,Sun Jul 12 19:52:47 PDT 2015,67.166.38.24,facebook,3,1497,578.0
A10BEKOBE9NKOD,www.youtube.com/embed/LEQZa3LY48E?wmode=transparent,4,Sun Jul 12 19:54:04 PDT 2015,67.166.38.24,gladiator,2,2457,578.0
A10CK23E76BWV6,www.youtube.com/embed/6xTtlxlEGdU?wmode=transparent,4,Mon Jul 28 01:31:22 GMT 2014,76.16.173.113,epic_citadel,2,1497,578.0
A10DEO061A6L3O,www.youtube.com/embed/HMieEiXIWH8?wmode=transparent,3,Sun Jul 12 15:34:05 PDT 2015,24.234.201.144,compubench_rs_julia,3,1036,578.0
A10DEO061A6L3O,www.youtube.com/embed/SfFxeA4OhyM?wmode=transparent,4,Sun Jul 12 15:39:07 PDT 2015,24.234.201.144,compubench_rs_histogram,2,1497,578.0
A10DEO061A6L3O,www.youtube.com/embed/LwE2rKghG3Q?wmode=transparent,5,Sun Jul 12 15:40:41 PDT 2015,24.234.201.144,photoshop,3,1036,578.0
A10DEO061A6L3O,www.youtube.com/embed/ucFoF4jGEzw?wmode=transparent,5,Sun Jul 12 15:42:47 PDT 2015,24.234.201.144,photoshop,3,422,578.0
A10DEO061A6L3O,www.youtube.com/embed/OrDLNUwV1sc?wmode=transparent,5,Sun Jul 12 15:44:13 PDT 2015,24.234.201.144,epic_citadel,3,1036,578.0
A10DEO061A6L3O,www.youtube.com/embed/JteTghabbN4?wmode=transparent,5,Sun Jul 12 15:45:31 PDT 2015,24.234.201.144,youtube,4,1958,578.0
A10DGGOQ9N186P,www.youtube.com/embed/R6YphXynCcc?wmode=transparent,2,Mon Jul 28 07:09:36 GMT 2014,68.12.246.220,photoshop,4,1497,578.0
A10DGGOQ9N186P,www.youtube.com/embed/EaRwr_HD9HM?wmode=transparent,5,Mon Jul 28 07:30:10 GMT 2014,68.12.246.220,facebook,2,422,578.0
A10DGGOQ9N186P,www.youtube.com/embed/lPz-6Rh6fMo?wmode=transparent,4,Thu Jul 31 07:21:36 GMT 2014,68.12.246.220,gladiator,4,2457,320.0
A10DZFZLF4AFTK,www.youtube.com/embed/Oz8hrjY6qqE?wmode=transparent,4,Sun Sep 07 17:04:24 GMT 2014,96.24.210.221,epic_citadel,2,1036,578.0
A10LK6RF4S8ELW,www.youtube.com/embed/gA957zAio-U?wmode=transparent,5,Sun Nov 23 14:05:07 GMT 2014,76.29.176.214,compubench_rs_histogram,3,1036,578.0
A10LK6RF4S8ELW,www.youtube.com/embed/YdYnFe_wB0Y?wmode=transparent,5,Sun Nov 23 14:07:31 GMT 2014,76.29.176.214,facebook,4,1958,578.0
A10LK6RF4S8ELW,www.youtube.com/embed/QZDtlqYe3wk?wmode=transparent,3,Sun Nov 23 14:09:22 GMT 2014,76.29.176.214,compubench_rs_gaussian,3,422,578.0
A10LLZZHZVGWRW,www.youtube.com/embed/KO4YpBJf4HA?wmode=transparent,2,Sun Jul 12 17:00:14 PDT 2015,69.253.38.44,compubench_rs_facedetection,8,2100,578.0
A10LLZZHZVGWRW,www.youtube.com/embed/EVCvVQ3VMWg?wmode=transparent,4,Sun Jul 12 17:33:11 PDT 2015,69.253.38.44,compubench_rs_histogram,3,1497,578.0
A10LLZZHZVGWRW,www.youtube.com/embed/4vaLf-8zikg?wmode=transparent,5,Sun Jul 12 17:37:29 PDT 2015,69.253.38.44,youtube,3,2457,578.0
A10LLZZHZVGWRW,www.youtube.com/embed/gSSPKrfupe4?wmode=transparent,5,Sun Jul 12 17:37:32 PDT 2015,69.253.38.44,epic_citadel,4,1497,578.0
A10LLZZHZVGWRW,www.youtube.com/embed/M2cZf0Tsmyg?wmode=transparent,5,Sun Jul 12 17:37:35 PDT 2015,69.253.38.44,facebook,1,2457,578.0
A10LLZZHZVGWRW,www.youtube.com/embed/LwE2rKghG3Q?wmode=transparent,3,Sun Jul 12 17:37:41 PDT 2015,69.253.38.44,photoshop,3,1036,578.0
A10LLZZHZVGWRW,www.youtube.com/embed/CHmMDerQbJ4?wmode=transparent,3,Sun Jul 12 17:37:44 PDT 2015,69.253.38.44,compubench_rs_gaussian,3,1958,578.0
A10LLZZHZVGWRW,www.youtube.com/embed/o_S9OM-07ws?wmode=transparent,2,Sun Jul 27 12:44:43 GMT 2014,69.253.223.245,compubench_rs_particles,1,2457,578.0
A10LLZZHZVGWRW,www.youtube.com/embed/PKAPIbG_ZEA?wmode=transparent,2,Sun Sep 07 23:55:55 GMT 2014,69.253.223.245,compubench_rs_ambiant,1,1036,578.0
A10NAX1WPXMFT2,www.youtube.com/embed/lBfPjD3Y-2s?wmode=transparent,2,Sun Sep 07 14:15:26 GMT 2014,173.2.121.228,compubench_rs_histogram,1,422,578.0
A10P0NM3UC7LLK,www.youtube.com/embed/n0X8GlADFCk?wmode=transparent,4,Sun Jul 12 15:46:11 PDT 2015,71.55.102.142,compubench_rs_histogram,3,2457,578.0
A10P0NM3UC7LLK,www.youtube.com/embed/EVCvVQ3VMWg?wmode=transparent,4,Sun Jul 12 15:47:37 PDT 2015,71.55.102.142,compubench_rs_histogram,3,1497,578.0
A10P0NM3UC7LLK,www.youtube.com/embed/LwE2rKghG3Q?wmode=transparent,4,Sun Jul 12 15:48:24 PDT 2015,70.173.254.135,photoshop,3,1036,578.0
A10P0NM3UC7LLK,www.youtube.com/embed/cvweDdUL5A0?wmode=transparent,3,Sun Jul 12 15:49:05 PDT 2015,71.55.102.142,epic_citadel,2,1958,578.0
A10P0NM3UC7LLK,www.youtube.com/embed/9EBdTH97fbE?wmode=transparent,5,Sun Jul 12 15:49:07 PDT 2015,96.18.68.210,chrome_cnn,2,2457,578.0
A10P0NM3UC7LLK,www.youtube.com/embed/sUr38MRVyqo?wmode=transparent,3,Sun Jul 12 15:49:08 PDT 2015,71.55.102.142,youtube,2,1958,578.0
A10P0NM3UC7LLK,www.youtube.com/embed/KO4YpBJf4HA?wmode=transparent,4,Sun Jul 12 16:18:41 PDT 2015,71.55.102.142,compubench_rs_facedetection,8,2100,578.0
A10RI4TLDUCPM1,www.youtube.com/embed/cvweDdUL5A0?wmode=transparent,2,Sun Nov 23 11:21:59 GMT 2014,98.236.33.169,epic_citadel,2,1958,578.0
A10SUPT94QJPN7,www.youtube.com/embed/UadvN20Uvgw?wmode=transparent,2,Thu Jul 31 02:48:59 GMT 2014,74.139.126.41,photoshop,1,729,578.0
A10SUPT94QJPN7,www.youtube.com/embed/bv8AKpN4bFc?wmode=transparent,4,Thu Jul 31 02:50:41 GMT 2014,74.139.126.41,photoshop,2,422,578.0
A10SUPT94QJPN7,www.youtube.com/embed/tK1QrVzKZQs?wmode=transparent,3,Thu Jul 31 02:52:00 GMT 2014,74.139.126.41,gladiator,4,2457,200.0
A10SUPT94QJPN7,www.youtube.com/embed/Qo7tvk-W_fw?wmode=transparent,4,Thu Jul 31 02:54:42 GMT 2014,74.139.126.41,gladiator,3,422,578.0
A10SUPT94QJPN7,www.youtube.com/embed/P8iSVT6OLcM?wmode=transparent,4,Thu Jul 31 02:56:17 GMT 2014,74.139.126.41,epic_citadel,4,2457,578.0
A10SUPT94QJPN7,www.youtube.com/embed/EpJUfumEnAg?wmode=transparent,3,Thu Jul 31 02:57:36 GMT 2014,74.139.126.41,compubench_rs_particles,3,1958,578.0
A10SUPT94QJPN7,www.youtube.com/embed/kllDuXoO7AE?wmode=transparent,5,Thu Jul 31 02:58:37 GMT 2014,74.139.126.41,angry_birds,4,2457,462.4
A10SUPT94QJPN7,www.youtube.com/embed/I2873N_beUw?wmode=transparent,4,Thu Jul 31 02:59:50 GMT 2014,74.139.126.41,youtube,3,1958,578.0
